,Unnamed: 0,img_path,img_label,img_id
15597,49663,/home/jjeong35/test_data/coloredMNIST/train/9_49663.png,9,49663
15598,45856,/home/jjeong35/test_data/coloredMNIST/train/6_45856.png,6,45856
15599,14910,/home/jjeong35/test_data/coloredMNIST/train/6_14910.png,6,14910
15600,53418,/home/jjeong35/test_data/coloredMNIST/train/7_53418.png,7,53418
15601,50101,/home/jjeong35/test_data/coloredMNIST/train/0_50101.png,0,50101
15602,57414,/home/jjeong35/test_data/coloredMNIST/train/7_57414.png,7,57414
15603,56212,/home/jjeong35/test_data/coloredMNIST/train/9_56212.png,9,56212
15604,54295,/home/jjeong35/test_data/coloredMNIST/train/8_54295.png,8,54295
15605,48542,/home/jjeong35/test_data/coloredMNIST/train/0_48542.png,0,48542
15606,30810,/home/jjeong35/test_data/coloredMNIST/train/2_30810.png,2,30810
15607,2237,/home/jjeong35/test_data/coloredMNIST/train/8_2237.png,8,2237
15608,38893,/home/jjeong35/test_data/coloredMNIST/train/0_38893.png,0,38893
15609,56968,/home/jjeong35/test_data/coloredMNIST/train/0_56968.png,0,56968
15610,15130,/home/jjeong35/test_data/coloredMNIST/train/0_15130.png,0,15130
15611,10009,/home/jjeong35/test_data/coloredMNIST/train/2_10009.png,2,10009
15612,15438,/home/jjeong35/test_data/coloredMNIST/train/1_15438.png,1,15438
15613,48060,/home/jjeong35/test_data/coloredMNIST/train/8_48060.png,8,48060
15614,18894,/home/jjeong35/test_data/coloredMNIST/train/7_18894.png,7,18894
15615,6982,/home/jjeong35/test_data/coloredMNIST/train/6_6982.png,6,6982
15616,56575,/home/jjeong35/test_data/coloredMNIST/train/1_56575.png,1,56575
15617,40749,/home/jjeong35/test_data/coloredMNIST/train/2_40749.png,2,40749
15618,8292,/home/jjeong35/test_data/coloredMNIST/train/2_8292.png,2,8292
15619,42409,/home/jjeong35/test_data/coloredMNIST/train/6_42409.png,6,42409
15620,56572,/home/jjeong35/test_data/coloredMNIST/train/1_56572.png,1,56572
15621,35781,/home/jjeong35/test_data/coloredMNIST/train/7_35781.png,7,35781
15622,51709,/home/jjeong35/test_data/coloredMNIST/train/8_51709.png,8,51709
15623,48986,/home/jjeong35/test_data/coloredMNIST/train/2_48986.png,2,48986
15624,24379,/home/jjeong35/test_data/coloredMNIST/train/9_24379.png,9,24379
15625,31275,/home/jjeong35/test_data/coloredMNIST/train/9_31275.png,9,31275
15626,27844,/home/jjeong35/test_data/coloredMNIST/train/2_27844.png,2,27844
15627,26324,/home/jjeong35/test_data/coloredMNIST/train/3_26324.png,3,26324
15628,54793,/home/jjeong35/test_data/coloredMNIST/train/9_54793.png,9,54793
15629,46538,/home/jjeong35/test_data/coloredMNIST/train/6_46538.png,6,46538
15630,4978,/home/jjeong35/test_data/coloredMNIST/train/1_4978.png,1,4978
15631,49446,/home/jjeong35/test_data/coloredMNIST/train/3_49446.png,3,49446
15632,24704,/home/jjeong35/test_data/coloredMNIST/train/9_24704.png,9,24704
15633,58832,/home/jjeong35/test_data/coloredMNIST/train/3_58832.png,3,58832
15634,9494,/home/jjeong35/test_data/coloredMNIST/train/7_9494.png,7,9494
15635,17391,/home/jjeong35/test_data/coloredMNIST/train/7_17391.png,7,17391
15636,15887,/home/jjeong35/test_data/coloredMNIST/train/2_15887.png,2,15887
15637,24677,/home/jjeong35/test_data/coloredMNIST/train/8_24677.png,8,24677
15638,17579,/home/jjeong35/test_data/coloredMNIST/train/2_17579.png,2,17579
15639,47824,/home/jjeong35/test_data/coloredMNIST/train/6_47824.png,6,47824
15640,23385,/home/jjeong35/test_data/coloredMNIST/train/5_23385.png,5,23385
15641,19059,/home/jjeong35/test_data/coloredMNIST/train/4_19059.png,4,19059
15642,16485,/home/jjeong35/test_data/coloredMNIST/train/0_16485.png,0,16485
15643,21092,/home/jjeong35/test_data/coloredMNIST/train/3_21092.png,3,21092
15644,38016,/home/jjeong35/test_data/coloredMNIST/train/1_38016.png,1,38016
15645,17015,/home/jjeong35/test_data/coloredMNIST/train/4_17015.png,4,17015
15646,56351,/home/jjeong35/test_data/coloredMNIST/train/0_56351.png,0,56351
15647,13737,/home/jjeong35/test_data/coloredMNIST/train/6_13737.png,6,13737
15648,16832,/home/jjeong35/test_data/coloredMNIST/train/5_16832.png,5,16832
15649,1056,/home/jjeong35/test_data/coloredMNIST/train/9_1056.png,9,1056
15650,21035,/home/jjeong35/test_data/coloredMNIST/train/3_21035.png,3,21035
15651,504,/home/jjeong35/test_data/coloredMNIST/train/5_504.png,5,504
15652,50670,/home/jjeong35/test_data/coloredMNIST/train/6_50670.png,6,50670
15653,6855,/home/jjeong35/test_data/coloredMNIST/train/3_6855.png,3,6855
15654,6419,/home/jjeong35/test_data/coloredMNIST/train/1_6419.png,1,6419
15655,26368,/home/jjeong35/test_data/coloredMNIST/train/5_26368.png,5,26368
15656,59027,/home/jjeong35/test_data/coloredMNIST/train/9_59027.png,9,59027
15657,19090,/home/jjeong35/test_data/coloredMNIST/train/1_19090.png,1,19090
15658,23764,/home/jjeong35/test_data/coloredMNIST/train/2_23764.png,2,23764
15659,27413,/home/jjeong35/test_data/coloredMNIST/train/2_27413.png,2,27413
15660,29202,/home/jjeong35/test_data/coloredMNIST/train/7_29202.png,7,29202
15661,15434,/home/jjeong35/test_data/coloredMNIST/train/2_15434.png,2,15434
15662,55328,/home/jjeong35/test_data/coloredMNIST/train/4_55328.png,4,55328
15663,27633,/home/jjeong35/test_data/coloredMNIST/train/0_27633.png,0,27633
15664,54078,/home/jjeong35/test_data/coloredMNIST/train/2_54078.png,2,54078
15665,46826,/home/jjeong35/test_data/coloredMNIST/train/0_46826.png,0,46826
15666,34758,/home/jjeong35/test_data/coloredMNIST/train/8_34758.png,8,34758
15667,45965,/home/jjeong35/test_data/coloredMNIST/train/6_45965.png,6,45965
15668,13204,/home/jjeong35/test_data/coloredMNIST/train/8_13204.png,8,13204
15669,23059,/home/jjeong35/test_data/coloredMNIST/train/1_23059.png,1,23059
15670,45554,/home/jjeong35/test_data/coloredMNIST/train/3_45554.png,3,45554
15671,44522,/home/jjeong35/test_data/coloredMNIST/train/3_44522.png,3,44522
15672,19160,/home/jjeong35/test_data/coloredMNIST/train/5_19160.png,5,19160
15673,11529,/home/jjeong35/test_data/coloredMNIST/train/8_11529.png,8,11529
15674,27927,/home/jjeong35/test_data/coloredMNIST/train/8_27927.png,8,27927
15675,43338,/home/jjeong35/test_data/coloredMNIST/train/2_43338.png,2,43338
15676,49190,/home/jjeong35/test_data/coloredMNIST/train/5_49190.png,5,49190
15677,27229,/home/jjeong35/test_data/coloredMNIST/train/2_27229.png,2,27229
15678,8800,/home/jjeong35/test_data/coloredMNIST/train/3_8800.png,3,8800
15679,14669,/home/jjeong35/test_data/coloredMNIST/train/8_14669.png,8,14669
15680,6316,/home/jjeong35/test_data/coloredMNIST/train/0_6316.png,0,6316
15681,4439,/home/jjeong35/test_data/coloredMNIST/train/4_4439.png,4,4439
15682,44117,/home/jjeong35/test_data/coloredMNIST/train/7_44117.png,7,44117
15683,44227,/home/jjeong35/test_data/coloredMNIST/train/1_44227.png,1,44227
15684,6187,/home/jjeong35/test_data/coloredMNIST/train/8_6187.png,8,6187
15685,31572,/home/jjeong35/test_data/coloredMNIST/train/6_31572.png,6,31572
15686,7193,/home/jjeong35/test_data/coloredMNIST/train/5_7193.png,5,7193
15687,23680,/home/jjeong35/test_data/coloredMNIST/train/8_23680.png,8,23680
15688,39405,/home/jjeong35/test_data/coloredMNIST/train/5_39405.png,5,39405
15689,22850,/home/jjeong35/test_data/coloredMNIST/train/1_22850.png,1,22850
15690,21667,/home/jjeong35/test_data/coloredMNIST/train/6_21667.png,6,21667
15691,3252,/home/jjeong35/test_data/coloredMNIST/train/7_3252.png,7,3252
15692,31444,/home/jjeong35/test_data/coloredMNIST/train/8_31444.png,8,31444
15693,49815,/home/jjeong35/test_data/coloredMNIST/train/0_49815.png,0,49815
15694,47366,/home/jjeong35/test_data/coloredMNIST/train/5_47366.png,5,47366
15695,38638,/home/jjeong35/test_data/coloredMNIST/train/8_38638.png,8,38638
15696,59643,/home/jjeong35/test_data/coloredMNIST/train/3_59643.png,3,59643
15697,38765,/home/jjeong35/test_data/coloredMNIST/train/8_38765.png,8,38765
15698,15556,/home/jjeong35/test_data/coloredMNIST/train/4_15556.png,4,15556
15699,31969,/home/jjeong35/test_data/coloredMNIST/train/0_31969.png,0,31969
15700,31200,/home/jjeong35/test_data/coloredMNIST/train/9_31200.png,9,31200
15701,51168,/home/jjeong35/test_data/coloredMNIST/train/9_51168.png,9,51168
15702,612,/home/jjeong35/test_data/coloredMNIST/train/0_612.png,0,612
15703,47090,/home/jjeong35/test_data/coloredMNIST/train/3_47090.png,3,47090
15704,29188,/home/jjeong35/test_data/coloredMNIST/train/2_29188.png,2,29188
15705,35055,/home/jjeong35/test_data/coloredMNIST/train/6_35055.png,6,35055
15706,30451,/home/jjeong35/test_data/coloredMNIST/train/8_30451.png,8,30451
15707,12270,/home/jjeong35/test_data/coloredMNIST/train/6_12270.png,6,12270
15708,44653,/home/jjeong35/test_data/coloredMNIST/train/2_44653.png,2,44653
15709,55755,/home/jjeong35/test_data/coloredMNIST/train/5_55755.png,5,55755
15710,28055,/home/jjeong35/test_data/coloredMNIST/train/9_28055.png,9,28055
15711,44349,/home/jjeong35/test_data/coloredMNIST/train/3_44349.png,3,44349
15712,36124,/home/jjeong35/test_data/coloredMNIST/train/1_36124.png,1,36124
15713,41778,/home/jjeong35/test_data/coloredMNIST/train/6_41778.png,6,41778
15714,16690,/home/jjeong35/test_data/coloredMNIST/train/2_16690.png,2,16690
15715,1270,/home/jjeong35/test_data/coloredMNIST/train/2_1270.png,2,1270
15716,55184,/home/jjeong35/test_data/coloredMNIST/train/5_55184.png,5,55184
15717,53559,/home/jjeong35/test_data/coloredMNIST/train/4_53559.png,4,53559
15718,36472,/home/jjeong35/test_data/coloredMNIST/train/7_36472.png,7,36472
15719,96,/home/jjeong35/test_data/coloredMNIST/train/7_96.png,7,96
15720,35629,/home/jjeong35/test_data/coloredMNIST/train/8_35629.png,8,35629
15721,11244,/home/jjeong35/test_data/coloredMNIST/train/3_11244.png,3,11244
15722,6513,/home/jjeong35/test_data/coloredMNIST/train/5_6513.png,5,6513
15723,25912,/home/jjeong35/test_data/coloredMNIST/train/2_25912.png,2,25912
15724,19726,/home/jjeong35/test_data/coloredMNIST/train/0_19726.png,0,19726
15725,6444,/home/jjeong35/test_data/coloredMNIST/train/0_6444.png,0,6444
15726,21017,/home/jjeong35/test_data/coloredMNIST/train/4_21017.png,4,21017
15727,59635,/home/jjeong35/test_data/coloredMNIST/train/5_59635.png,5,59635
15728,27084,/home/jjeong35/test_data/coloredMNIST/train/3_27084.png,3,27084
15729,10318,/home/jjeong35/test_data/coloredMNIST/train/1_10318.png,1,10318
15730,8092,/home/jjeong35/test_data/coloredMNIST/train/1_8092.png,1,8092
15731,43404,/home/jjeong35/test_data/coloredMNIST/train/0_43404.png,0,43404
15732,57660,/home/jjeong35/test_data/coloredMNIST/train/3_57660.png,3,57660
15733,28783,/home/jjeong35/test_data/coloredMNIST/train/7_28783.png,7,28783
15734,58168,/home/jjeong35/test_data/coloredMNIST/train/8_58168.png,8,58168
15735,6903,/home/jjeong35/test_data/coloredMNIST/train/6_6903.png,6,6903
15736,24431,/home/jjeong35/test_data/coloredMNIST/train/1_24431.png,1,24431
15737,6718,/home/jjeong35/test_data/coloredMNIST/train/1_6718.png,1,6718
15738,31464,/home/jjeong35/test_data/coloredMNIST/train/6_31464.png,6,31464
15739,7630,/home/jjeong35/test_data/coloredMNIST/train/1_7630.png,1,7630
15740,44937,/home/jjeong35/test_data/coloredMNIST/train/4_44937.png,4,44937
15741,27093,/home/jjeong35/test_data/coloredMNIST/train/2_27093.png,2,27093
15742,47744,/home/jjeong35/test_data/coloredMNIST/train/4_47744.png,4,47744
15743,58654,/home/jjeong35/test_data/coloredMNIST/train/3_58654.png,3,58654
15744,52715,/home/jjeong35/test_data/coloredMNIST/train/1_52715.png,1,52715
15745,18128,/home/jjeong35/test_data/coloredMNIST/train/6_18128.png,6,18128
15746,6300,/home/jjeong35/test_data/coloredMNIST/train/5_6300.png,5,6300
15747,44993,/home/jjeong35/test_data/coloredMNIST/train/2_44993.png,2,44993
15748,16209,/home/jjeong35/test_data/coloredMNIST/train/2_16209.png,2,16209
15749,51760,/home/jjeong35/test_data/coloredMNIST/train/2_51760.png,2,51760
15750,21109,/home/jjeong35/test_data/coloredMNIST/train/1_21109.png,1,21109
15751,45161,/home/jjeong35/test_data/coloredMNIST/train/8_45161.png,8,45161
15752,12529,/home/jjeong35/test_data/coloredMNIST/train/9_12529.png,9,12529
15753,12014,/home/jjeong35/test_data/coloredMNIST/train/8_12014.png,8,12014
15754,41286,/home/jjeong35/test_data/coloredMNIST/train/0_41286.png,0,41286
15755,4998,/home/jjeong35/test_data/coloredMNIST/train/1_4998.png,1,4998
15756,9456,/home/jjeong35/test_data/coloredMNIST/train/0_9456.png,0,9456
15757,50904,/home/jjeong35/test_data/coloredMNIST/train/5_50904.png,5,50904
15758,29095,/home/jjeong35/test_data/coloredMNIST/train/8_29095.png,8,29095
15759,6380,/home/jjeong35/test_data/coloredMNIST/train/1_6380.png,1,6380
15760,30499,/home/jjeong35/test_data/coloredMNIST/train/5_30499.png,5,30499
15761,22185,/home/jjeong35/test_data/coloredMNIST/train/3_22185.png,3,22185
15762,12584,/home/jjeong35/test_data/coloredMNIST/train/0_12584.png,0,12584
15763,47881,/home/jjeong35/test_data/coloredMNIST/train/3_47881.png,3,47881
15764,22059,/home/jjeong35/test_data/coloredMNIST/train/8_22059.png,8,22059
15765,3987,/home/jjeong35/test_data/coloredMNIST/train/9_3987.png,9,3987
15766,23298,/home/jjeong35/test_data/coloredMNIST/train/3_23298.png,3,23298
15767,52621,/home/jjeong35/test_data/coloredMNIST/train/0_52621.png,0,52621
15768,29534,/home/jjeong35/test_data/coloredMNIST/train/5_29534.png,5,29534
15769,39873,/home/jjeong35/test_data/coloredMNIST/train/8_39873.png,8,39873
15770,9779,/home/jjeong35/test_data/coloredMNIST/train/3_9779.png,3,9779
15771,44333,/home/jjeong35/test_data/coloredMNIST/train/0_44333.png,0,44333
15772,58174,/home/jjeong35/test_data/coloredMNIST/train/4_58174.png,4,58174
15773,52019,/home/jjeong35/test_data/coloredMNIST/train/5_52019.png,5,52019
15774,51530,/home/jjeong35/test_data/coloredMNIST/train/2_51530.png,2,51530
15775,40610,/home/jjeong35/test_data/coloredMNIST/train/1_40610.png,1,40610
15776,26701,/home/jjeong35/test_data/coloredMNIST/train/8_26701.png,8,26701
15777,46111,/home/jjeong35/test_data/coloredMNIST/train/0_46111.png,0,46111
15778,59769,/home/jjeong35/test_data/coloredMNIST/train/3_59769.png,3,59769
15779,50938,/home/jjeong35/test_data/coloredMNIST/train/6_50938.png,6,50938
15780,56145,/home/jjeong35/test_data/coloredMNIST/train/8_56145.png,8,56145
15781,56956,/home/jjeong35/test_data/coloredMNIST/train/8_56956.png,8,56956
15782,15519,/home/jjeong35/test_data/coloredMNIST/train/3_15519.png,3,15519
15783,43862,/home/jjeong35/test_data/coloredMNIST/train/9_43862.png,9,43862
15784,58946,/home/jjeong35/test_data/coloredMNIST/train/3_58946.png,3,58946
15785,34466,/home/jjeong35/test_data/coloredMNIST/train/6_34466.png,6,34466
15786,48657,/home/jjeong35/test_data/coloredMNIST/train/8_48657.png,8,48657
15787,10639,/home/jjeong35/test_data/coloredMNIST/train/4_10639.png,4,10639
15788,15866,/home/jjeong35/test_data/coloredMNIST/train/4_15866.png,4,15866
15789,27115,/home/jjeong35/test_data/coloredMNIST/train/3_27115.png,3,27115
15790,13507,/home/jjeong35/test_data/coloredMNIST/train/4_13507.png,4,13507
15791,8267,/home/jjeong35/test_data/coloredMNIST/train/7_8267.png,7,8267
15792,9128,/home/jjeong35/test_data/coloredMNIST/train/9_9128.png,9,9128
15793,23981,/home/jjeong35/test_data/coloredMNIST/train/5_23981.png,5,23981
15794,58861,/home/jjeong35/test_data/coloredMNIST/train/0_58861.png,0,58861
15795,53061,/home/jjeong35/test_data/coloredMNIST/train/8_53061.png,8,53061
15796,1574,/home/jjeong35/test_data/coloredMNIST/train/9_1574.png,9,1574
15797,20448,/home/jjeong35/test_data/coloredMNIST/train/2_20448.png,2,20448
15798,35048,/home/jjeong35/test_data/coloredMNIST/train/1_35048.png,1,35048
15799,43639,/home/jjeong35/test_data/coloredMNIST/train/4_43639.png,4,43639
15800,9875,/home/jjeong35/test_data/coloredMNIST/train/1_9875.png,1,9875
15801,46996,/home/jjeong35/test_data/coloredMNIST/train/5_46996.png,5,46996
15802,30552,/home/jjeong35/test_data/coloredMNIST/train/4_30552.png,4,30552
15803,22328,/home/jjeong35/test_data/coloredMNIST/train/1_22328.png,1,22328
15804,14549,/home/jjeong35/test_data/coloredMNIST/train/5_14549.png,5,14549
15805,34626,/home/jjeong35/test_data/coloredMNIST/train/5_34626.png,5,34626
15806,54291,/home/jjeong35/test_data/coloredMNIST/train/3_54291.png,3,54291
15807,16356,/home/jjeong35/test_data/coloredMNIST/train/5_16356.png,5,16356
15808,9831,/home/jjeong35/test_data/coloredMNIST/train/7_9831.png,7,9831
15809,29506,/home/jjeong35/test_data/coloredMNIST/train/3_29506.png,3,29506
15810,36074,/home/jjeong35/test_data/coloredMNIST/train/9_36074.png,9,36074
15811,22596,/home/jjeong35/test_data/coloredMNIST/train/0_22596.png,0,22596
15812,30113,/home/jjeong35/test_data/coloredMNIST/train/4_30113.png,4,30113
15813,57357,/home/jjeong35/test_data/coloredMNIST/train/7_57357.png,7,57357
15814,20462,/home/jjeong35/test_data/coloredMNIST/train/9_20462.png,9,20462
15815,46991,/home/jjeong35/test_data/coloredMNIST/train/6_46991.png,6,46991
15816,11054,/home/jjeong35/test_data/coloredMNIST/train/7_11054.png,7,11054
15817,35822,/home/jjeong35/test_data/coloredMNIST/train/4_35822.png,4,35822
15818,49525,/home/jjeong35/test_data/coloredMNIST/train/8_49525.png,8,49525
15819,56650,/home/jjeong35/test_data/coloredMNIST/train/7_56650.png,7,56650
15820,37248,/home/jjeong35/test_data/coloredMNIST/train/4_37248.png,4,37248
15821,28062,/home/jjeong35/test_data/coloredMNIST/train/9_28062.png,9,28062
15822,338,/home/jjeong35/test_data/coloredMNIST/train/4_338.png,4,338
15823,36535,/home/jjeong35/test_data/coloredMNIST/train/1_36535.png,1,36535
15824,1604,/home/jjeong35/test_data/coloredMNIST/train/4_1604.png,4,1604
15825,50447,/home/jjeong35/test_data/coloredMNIST/train/1_50447.png,1,50447
15826,1032,/home/jjeong35/test_data/coloredMNIST/train/5_1032.png,5,1032
15827,38026,/home/jjeong35/test_data/coloredMNIST/train/7_38026.png,7,38026
15828,25,/home/jjeong35/test_data/coloredMNIST/train/2_25.png,2,25
15829,8115,/home/jjeong35/test_data/coloredMNIST/train/3_8115.png,3,8115
15830,36382,/home/jjeong35/test_data/coloredMNIST/train/1_36382.png,1,36382
15831,11339,/home/jjeong35/test_data/coloredMNIST/train/2_11339.png,2,11339
15832,58801,/home/jjeong35/test_data/coloredMNIST/train/2_58801.png,2,58801
15833,39013,/home/jjeong35/test_data/coloredMNIST/train/7_39013.png,7,39013
15834,22936,/home/jjeong35/test_data/coloredMNIST/train/6_22936.png,6,22936
15835,34563,/home/jjeong35/test_data/coloredMNIST/train/8_34563.png,8,34563
15836,18013,/home/jjeong35/test_data/coloredMNIST/train/1_18013.png,1,18013
15837,45068,/home/jjeong35/test_data/coloredMNIST/train/7_45068.png,7,45068
15838,36218,/home/jjeong35/test_data/coloredMNIST/train/4_36218.png,4,36218
15839,45373,/home/jjeong35/test_data/coloredMNIST/train/1_45373.png,1,45373
15840,23917,/home/jjeong35/test_data/coloredMNIST/train/2_23917.png,2,23917
15841,41672,/home/jjeong35/test_data/coloredMNIST/train/2_41672.png,2,41672
15842,21869,/home/jjeong35/test_data/coloredMNIST/train/9_21869.png,9,21869
15843,46846,/home/jjeong35/test_data/coloredMNIST/train/4_46846.png,4,46846
15844,37954,/home/jjeong35/test_data/coloredMNIST/train/0_37954.png,0,37954
15845,34861,/home/jjeong35/test_data/coloredMNIST/train/7_34861.png,7,34861
15846,31618,/home/jjeong35/test_data/coloredMNIST/train/5_31618.png,5,31618
15847,15118,/home/jjeong35/test_data/coloredMNIST/train/5_15118.png,5,15118
15848,57320,/home/jjeong35/test_data/coloredMNIST/train/5_57320.png,5,57320
15849,59379,/home/jjeong35/test_data/coloredMNIST/train/7_59379.png,7,59379
15850,43939,/home/jjeong35/test_data/coloredMNIST/train/0_43939.png,0,43939
15851,18723,/home/jjeong35/test_data/coloredMNIST/train/5_18723.png,5,18723
15852,47941,/home/jjeong35/test_data/coloredMNIST/train/7_47941.png,7,47941
15853,20482,/home/jjeong35/test_data/coloredMNIST/train/0_20482.png,0,20482
15854,55228,/home/jjeong35/test_data/coloredMNIST/train/2_55228.png,2,55228
15855,26299,/home/jjeong35/test_data/coloredMNIST/train/6_26299.png,6,26299
15856,50211,/home/jjeong35/test_data/coloredMNIST/train/2_50211.png,2,50211
15857,11401,/home/jjeong35/test_data/coloredMNIST/train/6_11401.png,6,11401
15858,19755,/home/jjeong35/test_data/coloredMNIST/train/2_19755.png,2,19755
15859,40551,/home/jjeong35/test_data/coloredMNIST/train/1_40551.png,1,40551
15860,2788,/home/jjeong35/test_data/coloredMNIST/train/3_2788.png,3,2788
15861,23665,/home/jjeong35/test_data/coloredMNIST/train/1_23665.png,1,23665
15862,49868,/home/jjeong35/test_data/coloredMNIST/train/3_49868.png,3,49868
15863,7386,/home/jjeong35/test_data/coloredMNIST/train/7_7386.png,7,7386
15864,43920,/home/jjeong35/test_data/coloredMNIST/train/9_43920.png,9,43920
15865,32843,/home/jjeong35/test_data/coloredMNIST/train/0_32843.png,0,32843
15866,34234,/home/jjeong35/test_data/coloredMNIST/train/4_34234.png,4,34234
15867,35275,/home/jjeong35/test_data/coloredMNIST/train/0_35275.png,0,35275
15868,53029,/home/jjeong35/test_data/coloredMNIST/train/2_53029.png,2,53029
15869,54665,/home/jjeong35/test_data/coloredMNIST/train/8_54665.png,8,54665
15870,19862,/home/jjeong35/test_data/coloredMNIST/train/5_19862.png,5,19862
15871,45818,/home/jjeong35/test_data/coloredMNIST/train/2_45818.png,2,45818
15872,53415,/home/jjeong35/test_data/coloredMNIST/train/7_53415.png,7,53415
15873,23872,/home/jjeong35/test_data/coloredMNIST/train/1_23872.png,1,23872
15874,43544,/home/jjeong35/test_data/coloredMNIST/train/9_43544.png,9,43544
15875,41928,/home/jjeong35/test_data/coloredMNIST/train/7_41928.png,7,41928
15876,37295,/home/jjeong35/test_data/coloredMNIST/train/4_37295.png,4,37295
15877,14926,/home/jjeong35/test_data/coloredMNIST/train/7_14926.png,7,14926
15878,29905,/home/jjeong35/test_data/coloredMNIST/train/9_29905.png,9,29905
15879,31836,/home/jjeong35/test_data/coloredMNIST/train/0_31836.png,0,31836
15880,54967,/home/jjeong35/test_data/coloredMNIST/train/0_54967.png,0,54967
15881,23352,/home/jjeong35/test_data/coloredMNIST/train/7_23352.png,7,23352
15882,39207,/home/jjeong35/test_data/coloredMNIST/train/0_39207.png,0,39207
15883,21743,/home/jjeong35/test_data/coloredMNIST/train/4_21743.png,4,21743
15884,15722,/home/jjeong35/test_data/coloredMNIST/train/1_15722.png,1,15722
15885,28604,/home/jjeong35/test_data/coloredMNIST/train/9_28604.png,9,28604
15886,41257,/home/jjeong35/test_data/coloredMNIST/train/6_41257.png,6,41257
15887,19571,/home/jjeong35/test_data/coloredMNIST/train/6_19571.png,6,19571
15888,44297,/home/jjeong35/test_data/coloredMNIST/train/7_44297.png,7,44297
15889,11729,/home/jjeong35/test_data/coloredMNIST/train/0_11729.png,0,11729
15890,28262,/home/jjeong35/test_data/coloredMNIST/train/9_28262.png,9,28262
15891,50342,/home/jjeong35/test_data/coloredMNIST/train/8_50342.png,8,50342
15892,32070,/home/jjeong35/test_data/coloredMNIST/train/1_32070.png,1,32070
15893,24432,/home/jjeong35/test_data/coloredMNIST/train/4_24432.png,4,24432
15894,14342,/home/jjeong35/test_data/coloredMNIST/train/2_14342.png,2,14342
15895,44923,/home/jjeong35/test_data/coloredMNIST/train/5_44923.png,5,44923
15896,39187,/home/jjeong35/test_data/coloredMNIST/train/8_39187.png,8,39187
15897,55432,/home/jjeong35/test_data/coloredMNIST/train/3_55432.png,3,55432
15898,9411,/home/jjeong35/test_data/coloredMNIST/train/3_9411.png,3,9411
15899,45672,/home/jjeong35/test_data/coloredMNIST/train/2_45672.png,2,45672
15900,16458,/home/jjeong35/test_data/coloredMNIST/train/1_16458.png,1,16458
15901,10185,/home/jjeong35/test_data/coloredMNIST/train/5_10185.png,5,10185
15902,27578,/home/jjeong35/test_data/coloredMNIST/train/1_27578.png,1,27578
15903,50797,/home/jjeong35/test_data/coloredMNIST/train/1_50797.png,1,50797
15904,41191,/home/jjeong35/test_data/coloredMNIST/train/0_41191.png,0,41191
15905,51062,/home/jjeong35/test_data/coloredMNIST/train/7_51062.png,7,51062
15906,3321,/home/jjeong35/test_data/coloredMNIST/train/1_3321.png,1,3321
15907,22518,/home/jjeong35/test_data/coloredMNIST/train/4_22518.png,4,22518
15908,55550,/home/jjeong35/test_data/coloredMNIST/train/3_55550.png,3,55550
15909,26222,/home/jjeong35/test_data/coloredMNIST/train/3_26222.png,3,26222
15910,11959,/home/jjeong35/test_data/coloredMNIST/train/6_11959.png,6,11959
15911,31937,/home/jjeong35/test_data/coloredMNIST/train/0_31937.png,0,31937
15912,34078,/home/jjeong35/test_data/coloredMNIST/train/2_34078.png,2,34078
15913,25104,/home/jjeong35/test_data/coloredMNIST/train/6_25104.png,6,25104
15914,925,/home/jjeong35/test_data/coloredMNIST/train/8_925.png,8,925
15915,51042,/home/jjeong35/test_data/coloredMNIST/train/9_51042.png,9,51042
15916,7019,/home/jjeong35/test_data/coloredMNIST/train/4_7019.png,4,7019
15917,54739,/home/jjeong35/test_data/coloredMNIST/train/3_54739.png,3,54739
15918,58696,/home/jjeong35/test_data/coloredMNIST/train/9_58696.png,9,58696
15919,9971,/home/jjeong35/test_data/coloredMNIST/train/0_9971.png,0,9971
15920,50501,/home/jjeong35/test_data/coloredMNIST/train/1_50501.png,1,50501
15921,7728,/home/jjeong35/test_data/coloredMNIST/train/0_7728.png,0,7728
15922,9907,/home/jjeong35/test_data/coloredMNIST/train/1_9907.png,1,9907
15923,52807,/home/jjeong35/test_data/coloredMNIST/train/1_52807.png,1,52807
15924,38114,/home/jjeong35/test_data/coloredMNIST/train/6_38114.png,6,38114
15925,39304,/home/jjeong35/test_data/coloredMNIST/train/4_39304.png,4,39304
15926,20197,/home/jjeong35/test_data/coloredMNIST/train/4_20197.png,4,20197
15927,502,/home/jjeong35/test_data/coloredMNIST/train/5_502.png,5,502
15928,12220,/home/jjeong35/test_data/coloredMNIST/train/6_12220.png,6,12220
15929,51120,/home/jjeong35/test_data/coloredMNIST/train/1_51120.png,1,51120
15930,24862,/home/jjeong35/test_data/coloredMNIST/train/2_24862.png,2,24862
15931,40396,/home/jjeong35/test_data/coloredMNIST/train/0_40396.png,0,40396
15932,54131,/home/jjeong35/test_data/coloredMNIST/train/5_54131.png,5,54131
15933,41840,/home/jjeong35/test_data/coloredMNIST/train/9_41840.png,9,41840
15934,23224,/home/jjeong35/test_data/coloredMNIST/train/9_23224.png,9,23224
15935,31808,/home/jjeong35/test_data/coloredMNIST/train/0_31808.png,0,31808
15936,27834,/home/jjeong35/test_data/coloredMNIST/train/2_27834.png,2,27834
15937,8087,/home/jjeong35/test_data/coloredMNIST/train/1_8087.png,1,8087
